id,sentence1,sentence2,labels,source
2b18a186-90a0-492a-981b-a66525e1a045::pos_bt_s1s2::0,"However, revenues from software licenses, a measure that closely monitors financial analysts, decreased [NUM] percent to [NUM] million.","License sales, a key measure of demand, fell 21 percent to $107.6 million.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
2b18a186-90a0-492a-981b-a66525e1a045::pos_bt_s1s2::1,"But software license revenues, a measure financial analysts watch closely, decreased 21 percent to $107.6 million.","License sales, an important measure of demand, decreased [NUM] percent to [NUM] million.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
2b18a186-90a0-492a-981b-a66525e1a045::pos_bt_s1s2::2,"However, revenues from software licenses, a measure that closely monitors financial analysts, decreased [NUM] percent to [NUM] million.","License sales, an important measure of demand, decreased [NUM] percent to [NUM] million.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
31083fe8-fbe5-4f92-ab48-1f8a4812ca58::pos_bt_s2::0,"They did not nationalize them,"" Manouchehr Takin, an analyst at the Center for Global Energy Studies in London, said.","They did not nationalize them,"" said Manouchehr Takin from the Center for Global Energy Studies.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s2
488ae9ae-2cf5-4616-8ae8-837aa6cea9d6::pos_bt_s1::0,"Typhoon Maemi later moved across the sea of Japan, where it significantly weakened, said the meteorology department.","Typhoon Maemi was on Saturday night moving over the Sea of Japan, where it had weakened considerably, the meteorology department said.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1
84e79693-24cb-4d67-957f-5cae2864b3b8::pos_bt_s1::0,SCC argued that Lexmark is trying to protect itself from the competition by installing a chip on its toner cartridges to make it difficult for third-party manufacturers to manufacture generic cartridges.,The company also argued that Lexmark was trying to squash competition by installing a microchip on its toner cartridges to make it difficult for third-party manufacturers to make generic cartridges.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1
137179b6-8877-41f3-9ff3-ec931251eb7d::pos_bt_s1s2::0,"This study researchers, from the Institute of Child Development of the University of Minnesota, had previously found the same pattern in children aged three and four.","This study's researchers, from the Institute of Child Development of the University of Minnesota, had earlier found the same pattern in 3- and 4-year-olds.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
137179b6-8877-41f3-9ff3-ec931251eb7d::pos_bt_s1s2::1,"This study's researchers, from the Institute of Child Development of the University of Minnesota, had earlier found the same pattern in children aged three and four.",The researchers in this study from the University of Minnesota's Institute of Child Development had previously found the same pattern in [NUM] and [NUM] year-olds.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
137179b6-8877-41f3-9ff3-ec931251eb7d::pos_bt_s1s2::2,"This study researchers, from the Institute of Child Development of the University of Minnesota, had previously found the same pattern in children aged three and four.",The researchers in this study from the University of Minnesota's Institute of Child Development had previously found the same pattern in [NUM] and [NUM] year-olds.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
07bc6541-7143-4df5-8237-2008a0c8074a::pos_bt_s2::0,"Brian Florence, 38, died Sept. 25 of a heart attack in Alexandria, said the couple's lawyer, Maranda Fritz.","""Mr. Florence died of heart failure on Thursday,"" said the couple's lawyer, Maranda Fritz.","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s2
fb614925-164a-4679-aff0-ed3d24a0d7a7::pos_bt_s1::0,"A powerful typhoon hit southern areas of South Korea, killed at least [NUM] people and forced thousands to flee, the authorities said yesterday.","A typhoon packing record strength winds slammed into South Korea killing at least 48 people and forcing about 25,000 to flee from their homes, authorities said on Saturday.","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1
2cb504b8-ddfa-44ac-9fcd-ffe4d505dfb8::pos_bt_s1s2::0,The announcement that economists said it was no surprise may be bittersweet for the millions of Americans without jobs.,"Economists said the announcement was not a surprise, and politicians said it offered little comfort to the millions of Americans without jobs.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",pos_bt_s1s2
2cb504b8-ddfa-44ac-9fcd-ffe4d505dfb8::pos_bt_s1s2::1,"The announcement, which economists said was not a surprise, may be bittersweet for the millions of Americans without jobs.","Economists said the announcement was no surprise, and politicians said that it offered little comfort to millions of Americans without jobs.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",pos_bt_s1s2
2cb504b8-ddfa-44ac-9fcd-ffe4d505dfb8::pos_bt_s1s2::2,The announcement that economists said it was no surprise may be bittersweet for the millions of Americans without jobs.,"Economists said the announcement was no surprise, and politicians said that it offered little comfort to millions of Americans without jobs.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",pos_bt_s1s2
2e6ce8d8-81a9-45d5-8bb2-dd2e0578fb07::pos_bt_s1s2::0,"John Logsdon, board member, said that ""human space flight has become a place where disagreements are not welcome.""","In fact, said John Logsdon, a board member and George Washington University expert on space policy, ""human spaceflight had become a place where dissent was not welcome.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
2e6ce8d8-81a9-45d5-8bb2-dd2e0578fb07::pos_bt_s1s2::1,"John Logsdon, a board member, said that ""human spaceflight had become a place where dissent was not welcome.""","Indeed, John Logsdon, a board member and George Washington University space policy expert, said, ""human space travel had become a place where disagreements were not welcome.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
2e6ce8d8-81a9-45d5-8bb2-dd2e0578fb07::pos_bt_s1s2::2,"John Logsdon, board member, said that ""human space flight has become a place where disagreements are not welcome.""","Indeed, John Logsdon, a board member and George Washington University space policy expert, said, ""human space travel had become a place where disagreements were not welcome.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
97184c84-f483-4138-9c5e-f019bbca3ad5::pos_bt_s1::0,"Hoffa, [NUM], disappeared on the afternoon of July [NUM], [NUM], from a parking lot in Bloomfield Township in Oakland County, about [NUM] miles north of Detroit.","Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1
9e0d420d-fc2c-44a4-97de-166186863da3::pos_bt_s1::0,"""I am pleased that David Chase has decided to give us another chapter in the great 'Sopranos' saga,"" said HBO Chairman and CEO Chris Albrecht.","""I'm delighted that David Chase has decided to give us another chapter in the great Sopranos saga,"" said HBO Chairman Chris Albrecht in a statement.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s1
84195ab1-5c18-4101-ae0c-e9dda7c26e47::pos_bt_s2::0,A picture of the doctor's son holding the guitar appeared in the National Enquirer just two weeks after George died.,"Two weeks after Harrison's death, a photo of the doctor's son holding the guitar appeared in the National Enquirer.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s2
ebbb2e1d-5a6e-4be0-904a-bfabcb15849f::pos_bt_s1s2::0,Wyoming and New Mexico reported two deaths last week.,Wyoming and New Mexico reported their first deaths from the virus this past week.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
ebbb2e1d-5a6e-4be0-904a-bfabcb15849f::pos_bt_s1s2::1,Wyoming and New Mexico both reported two deaths within the past week.,Wyoming and New Mexico reported their first deaths from the virus last week.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
ebbb2e1d-5a6e-4be0-904a-bfabcb15849f::pos_bt_s1s2::2,Wyoming and New Mexico reported two deaths last week.,Wyoming and New Mexico reported their first deaths from the virus last week.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
31dedee8-c3a0-4cc5-b6e6-632d68bfc4df::pos_bt_s1::0,"Court Judge Robert Sweet said that the plaintiffs did not ""take an appropriate random link between the consumption of McDonald's food and their alleged injuries.""","The judge in U.S. District Court in Manhattan said the plaintiffs had failed ""to draw an adequate casual connection between the consumption of McDonald's food and their alleged injuries.""","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1
1ca8d87e-4dc9-4dcc-834b-b2b0a7b5b9a0::pos_bt_s1s2::0,AMD reported a net loss of [NUM] million for the quarter ending June [NUM] with a turnover of [NUM] million.,"In the first quarter of 2003, AMD reported a net loss of $146 million, or 42 cents per share, on sales of $715 million.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
1ca8d87e-4dc9-4dcc-834b-b2b0a7b5b9a0::pos_bt_s1s2::1,"AMD reported a net loss of $140 million for the quarter ended June 29, on sales of $645 million.","In the first quarter of [NUM], AMD reported a net loss of [NUM] million or [NUM] cents per share of the turnover of [NUM] million.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
1ca8d87e-4dc9-4dcc-834b-b2b0a7b5b9a0::pos_bt_s1s2::2,AMD reported a net loss of [NUM] million for the quarter ending June [NUM] with a turnover of [NUM] million.,"In the first quarter of [NUM], AMD reported a net loss of [NUM] million or [NUM] cents per share of the turnover of [NUM] million.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
1d6bc71b-8b3d-4d7c-ab53-39b5b84c8e3b::pos_bt_s1s2::0,In January [NUM] notebooks accounted for less than [NUM] percent of sales.,"That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
1d6bc71b-8b3d-4d7c-ab53-39b5b84c8e3b::pos_bt_s1s2::1,"In January 2000, notebooks represented less than 25 percent of sales volume.","This compares with January [NUM], when laptops represented less than [NUM] percent of sales volume, said NPD.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
1d6bc71b-8b3d-4d7c-ab53-39b5b84c8e3b::pos_bt_s1s2::2,In January [NUM] notebooks accounted for less than [NUM] percent of sales.,"This compares with January [NUM], when laptops represented less than [NUM] percent of sales volume, said NPD.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
011f6a1b-b773-484d-8100-6705da2bd580::pos_bt_s1s2::0,Sun filed his lawsuit after an appeal court in Washington confirmed the U.S. government's antitrust proceedings against Microsoft.,Sun filed the suit after the government's successful antitrust suit against Microsoft.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
011f6a1b-b773-484d-8100-6705da2bd580::pos_bt_s1s2::1,Sun filed its lawsuit after an appeals court in Washington upheld the U.S. government's antitrust case against Microsoft.,Sun filed the lawsuit after the government's successful cartel lawsuit against Microsoft.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
011f6a1b-b773-484d-8100-6705da2bd580::pos_bt_s1s2::2,Sun filed his lawsuit after an appeal court in Washington confirmed the U.S. government's antitrust proceedings against Microsoft.,Sun filed the lawsuit after the government's successful cartel lawsuit against Microsoft.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
27b04a4e-3807-4f80-9910-ec06e810a944::pos_bt_s1::0,The deal is subject to N2H2 approval and is expected to be completed by the end of the year.,The deal is subject to N2H2 approval and is expected to be complete during the final calendar quarter of 2003.,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1
c033a90a-9d66-4a8d-b5e3-4667f392c3b9::pos_bt_s1s2::0,The company said it would have revised guidelines for the entire financial year next month when it released its Q2 results.,The company said it would renew its guidance for 2003 when it announces its second quarter results in mid-July.,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",pos_bt_s1s2
c033a90a-9d66-4a8d-b5e3-4667f392c3b9::pos_bt_s1s2::1,The company said it would issue revised guidance for the full fiscal year next month when it releases its Q2 results.,The company said that it would renew its guidelines for [NUM] if it announced its results for the second quarter in mid-July.,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",pos_bt_s1s2
c033a90a-9d66-4a8d-b5e3-4667f392c3b9::pos_bt_s1s2::2,The company said it would have revised guidelines for the entire financial year next month when it released its Q2 results.,The company said that it would renew its guidelines for [NUM] if it announced its results for the second quarter in mid-July.,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",pos_bt_s1s2
b282b405-090a-43b2-8445-cc35f68b2a1a::pos_bt_s1s2::0,"""I am responsible for the approval process in my agency,"" he said in the statement on Friday.","Second, I am responsible for the approval process in my agency.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
b282b405-090a-43b2-8445-cc35f68b2a1a::pos_bt_s1s2::1,"""I am responsible for the approval process in my agency,"" he said in Friday's statement.","Secondly, I am responsible for the approval process in my agency.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
b282b405-090a-43b2-8445-cc35f68b2a1a::pos_bt_s1s2::2,"""I am responsible for the approval process in my agency,"" he said in the statement on Friday.","Secondly, I am responsible for the approval process in my agency.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
482091b0-ac73-4c23-b156-bfd1030a3814::pos_bt_s2::0,"""We are in the process of a thorough internal review with the assistance of outside professionals,"" she said in the statement.","Strong Financial published a statement on Wednesday night: ""We are in the process of a thorough internal review.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",pos_bt_s2
3b1d5393-1514-42d5-b117-82fdfbf9b2ad::pos_bt_s1::0,"At the beginning of this week, UAW also concluded provisional agreements with Ford Motor Co., the Chrysler Group of DaimlerChrysler AG and the supplier Visteon Corp.","The union earlier this week announced tentative agreements with Ford Motor Co., DaimlerChrysler AG's Chrysler Group and supplier Visteon Corp.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",pos_bt_s1
5129156d-fa9e-4acb-838c-b909a6f1829e::pos_bt_s1::0,The case brings the Supreme Court back to the debate on the separation of church and state.,The case marks the court's second major separation of church and state case in two years.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1
94d6d092-0c0c-4dc9-86a8-7247e7df2e9b::pos_bt_s2::0,"Nearly 2,000 pages of transcripts were ordered to be made public after a legal action by the New York Times.",Emotional communication was published after a legal dispute between the authorities and the New York Times.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",pos_bt_s2
44891655-deae-4f02-8b0c-d62186ea3dc3::pos_bt_s2::0,"In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.","Early Monday, insurgents threw a self-made bomb at a U.S. convoy in northern Baghdad and killed an American soldier.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s2
89cb032e-03fd-4666-b64e-30aa0724f720::pos_bt_s2::0,"Microsoft will seek to simplify creation of BizTalk applications by tying it more tightly to its flagship development tool, Visual Studio.Net.",The software manufacturer tries to simplify the creation of BizTalk applications by binding them closer to its flagship development tool Visual Studio.Net.,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s2
acc6f005-d0bf-4d2e-867d-63a2696a5c43::pos_bt_s2::0,Delta personnel at Atlanta's Hartsfield-Jackson International Airport scrambled all day to find alternate flights including seats on other airlines for passengers.,"Delta personnel at Hartsfield-Jackson International Airport were searching for alternative flights all day long - even with other airlines, if necessary - to move the uncomfortable passengers.","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s2
014f1da4-17b5-4c07-b315-ad685a45fc00::pos_bt_s1s2::0,Both have said that they are willing to take advantage of the low chance of success to lead separate lives.,Twenty-nine-year-old Iranian sisters Ladan and Laleh Bijani are willing to accept the slim chance of success just for an opportunity to lead separate lives.,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
014f1da4-17b5-4c07-b315-ad685a45fc00::pos_bt_s1s2::1,Both have said they are willing to take the slim chance of success for the opportunity to lead separate lives.,The twenty-nine-year-old Iranian sisters Ladan and Laleh Bijani are willing to accept the low chances of success only for an opportunity to live separate lives.,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
014f1da4-17b5-4c07-b315-ad685a45fc00::pos_bt_s1s2::2,Both have said that they are willing to take advantage of the low chance of success to lead separate lives.,The twenty-nine-year-old Iranian sisters Ladan and Laleh Bijani are willing to accept the low chances of success only for an opportunity to live separate lives.,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
c7abfcad-0664-4e8a-a24e-e630a814b410::pos_bt_s2::0,Ten police officers were facing disciplinary action yesterday after they abandoned their night patrol to watch David Blaine.,Ten policemen today faced disciplinary measures after giving up their street patrol to observe American illusionist David Blaine.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s2
3208d147-637d-48d2-abcf-602904b2ccf7::pos_bt_s1::0,"The banks do not admit SEC fees among the settlements, nor do they refuse them.",The banks neither admitted nor denied the charges as part of the agreement.,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",pos_bt_s1
